BANQUE POPULAIRE AURA,https://www.bepositive-events.com/fr/liste-exposants/banque-populaire-aura-50871,http://www.banquepopulaire.fr/bpaura/,tel:+33 478955555,"4 BOULEVARD EUGENE DERUELLE, 69003 LYON, FR","","Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Services et Organismes-Services aux entreprises-Banque, Assurance, Juriste-Service énergétique, maintenance, exploitation-Organismes-Institutionnel"
BARBAS BELLFIRES,https://www.bepositive-events.com/fr/liste-exposants/barbas-bellfires-40449,http://www.barbasbellfires.com/,tel:+33 1 83 79 29 60,"63 AVENUE DE VERSAILLES, 75016 PARIS, FR",WITH CRAFTMANSHIP WE HAVE BEEN DESIGNING AND PRODUCING GAS AND WOOD FIRES FOR MORE THAN 45 YEARS,"Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Autres appareils, composants et accessoires-Cuisinières-Poêles à combustible bois-Poêles à bois"
BAYWA R.E SOLAR SYSTEMS SAS,https://www.bepositive-events.com/fr/liste-exposants/baywa-r-e-solar-systems-sas-38648,http://www.solar-distribution.baywa-re.fr/,tel:+33 5 56 52 85 52,"91 RUE NUYENS, 33100 BORDEAUX, FR","",Nouveaux Systèmes Energétiques-Mobilité Durable-Equipements et services pour la mobilité électrique-Solaire Photovoltaïque-Onduleur-Panneaux-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Structure
BAYWA R.E. SOLAR SYSTEMS SAS,https://www.bepositive-events.com/fr/liste-exposants/baywa-r-e--solar-systems-sas-38647,http://www.solar-distribution.baywa-re.fr/,tel:+33 5 56 52 85 52,"91 RUE NUYENS, 33100 BORDEAUX, FR","Avec plus de 25 ans d’expérience dans la distribution de matériel photovoltaïque et grâce au rachat par le groupe BayWa AG, nous sommes devenus le 1er distributeur européen. Présents en France depuis 2016, notre force réside dans un sourcing de qualité, une disponibilité de produits optimale et une grande réactivité grâce à nos 2 entrepôts de 6000 et 12000m². Nous avons à cœur d'apporter des produits fiables et un service technique de qualité auprès de notre réseau d'installateurs.",Nouveaux Systèmes Energétiques-Mobilité Durable-Equipements et services pour la mobilité électrique-Solaire Photovoltaïque-Onduleur-Panneaux-Production d'électricité photovoltaïque intégrée-Stockage et auto-consommation-Structure
BELGOFIRE,https://www.bepositive-events.com/fr/liste-exposants/best-fires-38109,http://www.best-fires.com/,tel:+33 5 59 93 23 89,"ZONE ARTISANALE DE MAIGNON 37 RTE DE PITOYS, 64600 ANGLET, FR",IMPORTER OF FIREPLACES AND STOVES WOOD / GAS / ELECTRIC / BIOETHANOL-DISTRIBUTION ALL OVER FRANCE,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz
BELINUS,https://www.bepositive-events.com/fr/liste-exposants/belinus-50623,http://www.belinus.be/,tel:+995 593304882,"8300 THOR PARK, 3600 GENK, BE","Belinus - un fabricant belge de panneaux solaires et de batteries de stockage d'énergie à usage domestique existe depuis 2015. Avec le siège social à Thor Park à Genk (Belgique), la société opère dans plus de 10 pays et se spécialise dans la recherche, le développement et la production de panneaux solaires innovants, à haut rendement, ultra-noirs, bi-verre et de batteries de stockage d'énergie de haute qualité pour la maison. Toutes les cellules solaires et panneaux solaires produits par Belinus sont fabriqués dans les usines Bloomberg Tier-1 d'une capacité annuelle de 2,2 GW.",""
BEST FIRES,https://www.bepositive-events.com/fr/liste-exposants/best-fires-38109,http://www.best-fires.com/,tel:+33 5 59 93 23 89,"ZONE ARTISANALE DE MAIGNON 37 RTE DE PITOYS, 64600 ANGLET, FR",IMPORTER OF FIREPLACES AND STOVES WOOD / GAS / ELECTRIC / BIOETHANOL-DISTRIBUTION ALL OVER FRANCE,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz
BIOENERGIE INTERNATIONAL & CHAUFFAGE BOIS AUJOURD'HUI,https://www.bepositive-events.com/fr/liste-exposants/bioenergie-international---chauffage-bois-aujourd-hui-40212,http://www.bioenergieinternational.com/,tel:+33 4 82 53 04 53,"6 CHEMIN DES GRAVIERES, 39140 DESNES, FR","Bioénergie International est l’unique magazine professionnel francophone sur les bioénergies à proposer une information totalement dédiée et indépendante sur les métiers et l'économie de toutes les filières de la biomasse : le bois-énergie, l'agro-énergie, le biogaz, les biocarburants, les biodéchets.-Le magazine est disponible en version papier ou numérique sur abonnement ou au numéro sur notre boutique en ligne : www.bioenergie-promotion.fr/boutique.--www.bioenergie-promotion.fr est le rendez-vous quotidien d’information et d’actualités. Accès intégral et sans abonnement.","Services et Organismes-Services aux entreprises-Ingéniérie, Bureau d'études, Conseil-Organismes-Presse"
BIOFIOUL,https://www.bepositive-events.com/fr/liste-exposants/biofioul-56434,http://www.biofioul.info/,"","114 AVENUE DE WAGRAM, 75017 PARIS, FR","",Nouveaux Systèmes Energétiques-Distribution et Gestion des réseaux-Founisseurs/Distributeurs d'énergie
BIOMASSTERRE - WINDHAGER,https://www.bepositive-events.com/fr/liste-exposants/laudevco-38100,http://www.laudevco.com/,tel:+33 4 58 00 56 50,"1020B IMPASSE LAVOISIER, 38530 PONTCHARRA, FR","Laudevco est une société française spécialisée dans la distribution de systèmes de chauffage auprès d’un réseau de professionnels installateurs. Si à l’origine Laudevco fournissait poêles, inserts, cuisinières et chaudières fonctionnant à l’énergie bois - et en particulier aux granulés de bois - elle offre aussi aujourd’hui une large gamme de poêles et foyers gaz.","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois-Cuisinières-Cheminée et Inserts-Cheminées foyers fermés-Foyers bois à production d'eau chaude (bouilleurs)-Inserts et foyers-Conduits et sorties de toit-Conduits et sorties de toit-Poêles à combustible bois-Poêles à bois-Poêles à granulés-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz-Solaire thermique"
BIOSYL LIGNA ENR,https://www.bepositive-events.com/fr/liste-exposants/biosyl-ligna-enr-37621,http://www.biosyl.fr/,tel:+33 3 86 24 80 34,"CHEMIN DES CHAMPS BAILLY, 58200 COSNE-COURS-SUR-LOIRE, FR","Producteur leader sur le marché Français de granulés de bois de chauffage Premium-Biosyl est un acteur industriel de l’économie circulaire intervenant en circuit court qui fabrique des pellets/granulés de bois. Labellisée PEFC, BIOSYL s’appuie sur une chaîne d’approvisionnement responsable pour produire une énergie propre.-Création en 2010-● Une usine dans la Nièvre, une deuxième en Haute Loire depuis 2022-● 250 000 M3 de déchets du bois et résidus de la forêt transformés-par an-● 200 000 tonnes de granulés par an-● 150 000 foyers fournis chaque année-● + de 75 salariés,",Bois Energie-Poêles à combustible bois-Poêles à bois
BLUE WATT,https://www.bepositive-events.com/fr/liste-exposants/blue-watt-49297,http://www.blue-watt.com/,tel:+33 633225183,"999 ROUTE DE CLERMONT, 34725 SAINT ANDRE DE SANGONIS, FR","",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Solaire Photovoltaïque-Stockage et auto-consommation
BLULAR,https://www.bepositive-events.com/fr/liste-exposants/blular-40599,https://www.blular.com/,tel:+33 183669980,"9 RUE DE LA MARE, 75020 PARIS, FR",HYBRID SOLAR AIR CONDITIONERS,Energie dans le bâtiment-Confort thermique-Climatisation-PAC-Solaire thermique
BOFILL,https://www.bepositive-events.com/fr/liste-exposants/bofill-38378,http://www.ffbofill.com/,tel:+34 938 593 511,"POL. IND. VILASECA SN, 08571 SANT VICENC DE TORELLO, ES",MANUFACTURE OF ALL WIND OF FLUE PIPES,Bois Energie-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés
BOLEY BV,https://www.bepositive-events.com/fr/liste-exposants/best-fires-38109,http://www.best-fires.com/,tel:+33 5 59 93 23 89,"ZONE ARTISANALE DE MAIGNON 37 RTE DE PITOYS, 64600 ANGLET, FR",IMPORTER OF FIREPLACES AND STOVES WOOD / GAS / ELECTRIC / BIOETHANOL-DISTRIBUTION ALL OVER FRANCE,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz
BOURGEOIS GLOBAL,https://www.bepositive-events.com/fr/liste-exposants/solipac-40780,http://www.solipac.fr/,tel:+33 468341717,"277 RUE JEAN BAPTISTE BIOT, 66000 PERPIGNAN, FR",RENEWABLE ENERGY DISTRIBUTION-DOMESTIC HEAT PUMP HITACHI-SOLAR PROVIDER BOURGEOIS GLOBAL,Energie dans le bâtiment-Confort thermique-Climatisation-PAC-Nouveaux Systèmes Energétiques-Mobilité Durable-Equipements et services pour la mobilité électrique-Solaire Photovoltaïque-Onduleur-Panneaux
BRISACH DESIGN,https://www.bepositive-events.com/fr/liste-exposants/brisach-design-40613,http://www.brisach.com/,"","IMPASSE DE CHAVANNES, 109, 69400 ARNAS, FR",PRODUCTION OF PELLET AND WOOD BURNING STOVES AND FIREPLACES,"Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés"
BRONPI,https://www.bepositive-events.com/fr/liste-exposants/laudevco-38100,http://www.laudevco.com/,tel:+33 4 58 00 56 50,"1020B IMPASSE LAVOISIER, 38530 PONTCHARRA, FR","Laudevco est une société française spécialisée dans la distribution de systèmes de chauffage auprès d’un réseau de professionnels installateurs. Si à l’origine Laudevco fournissait poêles, inserts, cuisinières et chaudières fonctionnant à l’énergie bois - et en particulier aux granulés de bois - elle offre aussi aujourd’hui une large gamme de poêles et foyers gaz.","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois-Cuisinières-Cheminée et Inserts-Cheminées foyers fermés-Foyers bois à production d'eau chaude (bouilleurs)-Inserts et foyers-Conduits et sorties de toit-Conduits et sorties de toit-Poêles à combustible bois-Poêles à bois-Poêles à granulés-Energie dans le bâtiment-Confort thermique-Poêle et Insert Gaz-Solaire thermique"
BTP CFA AUVERGNE-RHONE ALPES,https://www.bepositive-events.com/fr/liste-exposants/btp-cfa-auvergne-rhone-alpes-49229,http://www.btpcfa-aura.fr/,tel:+33 4 72 68 04 99,"TOUR SWISS LIFE - 1 BOULEVARD VIVER MERLE, 69003 LYON 3, FR","Nous croyons en l’alternance, en la formation et leurs atouts. C’est la raison pour laquelle chaque année, nos 11 établissements forment 8242 jeunes aux métiers du Bâtiment et des Travaux Publics.-Notre mission : répondre aux besoins des entreprises du BTP en formant des jeunes qui souhaitent intégrer ce secteur professionnel et faire évoluer les compétences des salariés de la profession.-BTP CFA Auvergne – Rhône-Alpes développe des activités de formation par la voie de l’alternance sous contrats d’apprentissage ou de professionnalisation, et par différents dispositifs de formation continue.",Services et Organismes-Organismes-Formation
BYMYCAR FOR BUSINESS,https://www.bepositive-events.com/fr/liste-exposants/bymycar-for-business-52459,http://www.bymycar.fr/,tel:+33 482291020,"1 BOULEVARD LUCIEN SAMPAIX, 69190 SAINT FONS, FR","","Nouveaux Systèmes Energétiques-Mobilité Durable-Biocarburants, GnV-Bornes de recharges-Equipements et services pour la mobilité électrique"
"C&D CLEAN ENERGY CO., LTD",https://www.bepositive-events.com/fr/liste-exposants/c-d-clean-energy-co---ltd-37689,http://www.cndcleanenergy.com/,tel:+86 25 5880 6668,"50F, Sunny World, No.188, Lushan Rd, 210019 Nanjing, CN","C&D CLEAN ENERGY, A RENEWABLE ENERGY SUPPLY CHAIN SERVICE PROVIDER, IS AFFILIATED WITH C&D INC, THE MEMBER COMPANY OF C&D GROUP, A FORTUNE GLOBAL 500 ENTERPRISE",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Panneaux
CADEL,https://www.bepositive-events.com/fr/liste-exposants/cadel-40604,http://www.cadelsrl.com/,tel:+39 0438738669,"VIA MARTIRI DELLA LIBERTA, 74, 33074 FONTANAFREDDA PN, IT","Cadel srl est une société italienne appartenant à la famille Zanette et faisant partie du groupe MCZ. Cadel propose une gamme complète de poêles à granulés avec soufflerie, canalisables, hydro et de cuisinières à bois.","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Cheminée et Inserts-Inserts et foyers-Poêles à combustible bois-Poêles à bois-Poêles à granulés"
